[Ramulator::ReadWriteTrace] [info] Loading trace file /home/fann/projects/cache_simulator/sampled_trace/tc_twitter_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 462461 instructions.
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 672, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.07348
READ DURATION: 648, LAST WRITE DURATION: 976, R/W DURATION RATIO: 0.663934
READ DURATION: 686, LAST WRITE DURATION: 2395, R/W DURATION RATIO: 0.28643
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 640, LAST WRITE DURATION: 850, R/W DURATION RATIO: 0.752941
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 680, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.08626
READ DURATION: 674, LAST WRITE DURATION: 2711, R/W DURATION RATIO: 0.248617
READ DURATION: 656, LAST WRITE DURATION: 1274, R/W DURATION RATIO: 0.514914
READ DURATION: 646, LAST WRITE DURATION: 728, R/W DURATION RATIO: 0.887363
READ DURATION: 640, LAST WRITE DURATION: 850, R/W DURATION RATIO: 0.752941
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 680, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.08626
READ DURATION: 674, LAST WRITE DURATION: 2711, R/W DURATION RATIO: 0.248617
READ DURATION: 640, LAST WRITE DURATION: 1274, R/W DURATION RATIO: 0.502355
READ DURATION: 696, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.09434
READ DURATION: 640, LAST WRITE DURATION: 498, R/W DURATION RATIO: 1.28514
READ DURATION: 648, LAST WRITE DURATION: 1116, R/W DURATION RATIO: 0.580645
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 2083, LAST WRITE DURATION: 626, R/W DURATION RATIO: 3.32748
READ DURATION: 646, LAST WRITE DURATION: 1244, R/W DURATION RATIO: 0.519293
READ DURATION: 640, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.508744
READ DURATION: 688, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.08176
READ DURATION: 624, LAST WRITE DURATION: 978, R/W DURATION RATIO: 0.638037
READ DURATION: 648, LAST WRITE DURATION: 1012, R/W DURATION RATIO: 0.640316
READ DURATION: 646, LAST WRITE DURATION: 888, R/W DURATION RATIO: 0.727477
READ DURATION: 2071, LAST WRITE DURATION: 626, R/W DURATION RATIO: 3.30831
READ DURATION: 648, LAST WRITE DURATION: 1212, R/W DURATION RATIO: 0.534653
READ DURATION: 640, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.506329
READ DURATION: 688, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.08176
READ DURATION: 648, LAST WRITE DURATION: 946, R/W DURATION RATIO: 0.684989
READ DURATION: 640, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.506329
READ DURATION: 646, LAST WRITE DURATION: 820, R/W DURATION RATIO: 0.787805
READ DURATION: 2023, LAST WRITE DURATION: 588, R/W DURATION RATIO: 3.44048
READ DURATION: 648, LAST WRITE DURATION: 1284, R/W DURATION RATIO: 0.504673
READ DURATION: 648, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.512658
READ DURATION: 688, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.09904
READ DURATION: 646, LAST WRITE DURATION: 946, R/W DURATION RATIO: 0.682875
READ DURATION: 640, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.508744
READ DURATION: 646, LAST WRITE DURATION: 820, R/W DURATION RATIO: 0.787805
READ DURATION: 684, LAST WRITE DURATION: 2357, R/W DURATION RATIO: 0.290199
READ DURATION: 648, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.01887
READ DURATION: 646, LAST WRITE DURATION: 920, R/W DURATION RATIO: 0.702174
READ DURATION: 688, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.09904
READ DURATION: 646, LAST WRITE DURATION: 946, R/W DURATION RATIO: 0.682875
READ DURATION: 640, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.508744
READ DURATION: 646, LAST WRITE DURATION: 820, R/W DURATION RATIO: 0.787805
READ DURATION: 676, LAST WRITE DURATION: 2357, R/W DURATION RATIO: 0.286805
READ DURATION: 624, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.492114
READ DURATION: 640, LAST WRITE DURATION: 1044, R/W DURATION RATIO: 0.613027
READ DURATION: 688, LAST WRITE DURATION: 452, R/W DURATION RATIO: 1.52212
READ DURATION: 648, LAST WRITE DURATION: 1106, R/W DURATION RATIO: 0.585895
READ DURATION: 640, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.506329
READ DURATION: 646, LAST WRITE DURATION: 852, R/W DURATION RATIO: 0.758216
READ DURATION: 648, LAST WRITE DURATION: 2357, R/W DURATION RATIO: 0.274926
READ DURATION: 640, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.506329
READ DURATION: 646, LAST WRITE DURATION: 1108, R/W DURATION RATIO: 0.583032
READ DURATION: 656, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.743764
READ DURATION: 680, LAST WRITE DURATION: 664, R/W DURATION RATIO: 1.0241
READ DURATION: 646, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.509464
READ DURATION: 2049, LAST WRITE DURATION: 842, R/W DURATION RATIO: 2.43349
READ DURATION: 646, LAST WRITE DURATION: 884, R/W DURATION RATIO: 0.730769
READ DURATION: 640, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.508744
READ DURATION: 646, LAST WRITE DURATION: 1108, R/W DURATION RATIO: 0.583032
READ DURATION: 640, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.725624
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 640, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.00629
READ DURATION: 2049, LAST WRITE DURATION: 476, R/W DURATION RATIO: 4.30462
READ DURATION: 648, LAST WRITE DURATION: 884, R/W DURATION RATIO: 0.733032
READ DURATION: 640, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.506329
READ DURATION: 646, LAST WRITE DURATION: 1108, R/W DURATION RATIO: 0.583032
READ DURATION: 640, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.725624
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 630, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.498418
READ DURATION: 648, LAST WRITE DURATION: 2069, R/W DURATION RATIO: 0.313195
READ DURATION: 680, LAST WRITE DURATION: 888, R/W DURATION RATIO: 0.765766
READ DURATION: 640, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.504732
READ DURATION: 646, LAST WRITE DURATION: 1140, R/W DURATION RATIO: 0.566667
READ DURATION: 650, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.736961
READ DURATION: 648, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.512658
READ DURATION: 2049, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 1.62104
READ DURATION: 640, LAST WRITE DURATION: 756, R/W DURATION RATIO: 0.846561
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 640, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.00629
READ DURATION: 646, LAST WRITE DURATION: 1140, R/W DURATION RATIO: 0.566667
READ DURATION: 650, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.736961
READ DURATION: 648, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.512658
READ DURATION: 682, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 0.248996
READ DURATION: 640, LAST WRITE DURATION: 754, R/W DURATION RATIO: 0.848806
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 638, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.504747
READ DURATION: 646, LAST WRITE DURATION: 446, R/W DURATION RATIO: 1.44843
READ DURATION: 646, LAST WRITE DURATION: 890, R/W DURATION RATIO: 0.725843
READ DURATION: 688, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.5469
READ DURATION: 682, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 0.248996
READ DURATION: 640, LAST WRITE DURATION: 754, R/W DURATION RATIO: 0.848806
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 656, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.04792
READ DURATION: 640, LAST WRITE DURATION: 996, R/W DURATION RATIO: 0.64257
READ DURATION: 2059, LAST WRITE DURATION: 892, R/W DURATION RATIO: 2.3083
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 640, LAST WRITE DURATION: 722, R/W DURATION RATIO: 0.886427
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 680, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.08626
READ DURATION: 646, LAST WRITE DURATION: 1106, R/W DURATION RATIO: 0.584087
READ DURATION: 686, LAST WRITE DURATION: 2733, R/W DURATION RATIO: 0.251006
READ DURATION: 646, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.01572
READ DURATION: 640, LAST WRITE DURATION: 730, R/W DURATION RATIO: 0.876712
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 680, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.08626
READ DURATION: 2041, LAST WRITE DURATION: 1106, R/W DURATION RATIO: 1.84539
READ DURATION: 640, LAST WRITE DURATION: 1282, R/W DURATION RATIO: 0.49922
READ DURATION: 654, LAST WRITE DURATION: 660, R/W DURATION RATIO: 0.990909
READ DURATION: 640, LAST WRITE DURATION: 442, R/W DURATION RATIO: 1.44796
READ DURATION: 648, LAST WRITE DURATION: 1020, R/W DURATION RATIO: 0.635294
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 680, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.08626
READ DURATION: 2041, LAST WRITE DURATION: 1106, R/W DURATION RATIO: 1.84539
READ DURATION: 640, LAST WRITE DURATION: 1282, R/W DURATION RATIO: 0.49922
READ DURATION: 646, LAST WRITE DURATION: 660, R/W DURATION RATIO: 0.978788
READ DURATION: 608, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.689342
READ DURATION: 656, LAST WRITE DURATION: 1140, R/W DURATION RATIO: 0.575439
READ DURATION: 640, LAST WRITE DURATION: 888, R/W DURATION RATIO: 0.720721
READ DURATION: 683, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.0739
READ DURATION: 2035, LAST WRITE DURATION: 1071, R/W DURATION RATIO: 1.90009
READ DURATION: 640, LAST WRITE DURATION: 1282, R/W DURATION RATIO: 0.49922
READ DURATION: 646, LAST WRITE DURATION: 692, R/W DURATION RATIO: 0.933526
READ DURATION: 648, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.734694
READ DURATION: 640, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.506329
READ DURATION: 646, LAST WRITE DURATION: 948, R/W DURATION RATIO: 0.681435
READ DURATION: 643, LAST WRITE DURATION: 460, R/W DURATION RATIO: 1.39783
READ DURATION: 2093, LAST WRITE DURATION: 1261, R/W DURATION RATIO: 1.65979
READ DURATION: 664, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.525316
READ DURATION: 646, LAST WRITE DURATION: 692, R/W DURATION RATIO: 0.933526
READ DURATION: 640, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.725624
READ DURATION: 640, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.504732
READ DURATION: 646, LAST WRITE DURATION: 948, R/W DURATION RATIO: 0.681435
READ DURATION: 651, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.738095
READ DURATION: 2091, LAST WRITE DURATION: 717, R/W DURATION RATIO: 2.91632
READ DURATION: 640, LAST WRITE DURATION: 888, R/W DURATION RATIO: 0.720721
READ DURATION: 646, LAST WRITE DURATION: 692, R/W DURATION RATIO: 0.933526
READ DURATION: 648, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.734694
READ DURATION: 640, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.506329
READ DURATION: 646, LAST WRITE DURATION: 948, R/W DURATION RATIO: 0.681435
READ DURATION: 640, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.725624
READ DURATION: 654, LAST WRITE DURATION: 2743, R/W DURATION RATIO: 0.238425
READ DURATION: 648, LAST WRITE DURATION: 1172, R/W DURATION RATIO: 0.552901
READ DURATION: 688, LAST WRITE DURATION: 452, R/W DURATION RATIO: 1.52212
READ DURATION: 650, LAST WRITE DURATION: 978, R/W DURATION RATIO: 0.664622
READ DURATION: 640, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.506329
READ DURATION: 646, LAST WRITE DURATION: 980, R/W DURATION RATIO: 0.659184
READ DURATION: 648, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.734694
READ DURATION: 686, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 0.250456
READ DURATION: 646, LAST WRITE DURATION: 1232, R/W DURATION RATIO: 0.524351
READ DURATION: 656, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.743764
READ DURATION: 680, LAST WRITE DURATION: 632, R/W DURATION RATIO: 1.07595
READ DURATION: 640, LAST WRITE DURATION: 1180, R/W DURATION RATIO: 0.542373
READ DURATION: 646, LAST WRITE DURATION: 980, R/W DURATION RATIO: 0.659184
READ DURATION: 2079, LAST WRITE DURATION: 882, R/W DURATION RATIO: 2.35714
READ DURATION: 648, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.512658
READ DURATION: 646, LAST WRITE DURATION: 1232, R/W DURATION RATIO: 0.524351
READ DURATION: 640, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.725624
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 640, LAST WRITE DURATION: 756, R/W DURATION RATIO: 0.846561
READ DURATION: 646, LAST WRITE DURATION: 604, R/W DURATION RATIO: 1.06954
READ DURATION: 2059, LAST WRITE DURATION: 882, R/W DURATION RATIO: 2.33447
READ DURATION: 648, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.512658
READ DURATION: 646, LAST WRITE DURATION: 1232, R/W DURATION RATIO: 0.524351
READ DURATION: 640, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.725624
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 625, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.494462
READ DURATION: 696, LAST WRITE DURATION: 591, R/W DURATION RATIO: 1.17766
READ DURATION: 684, LAST WRITE DURATION: 2371, R/W DURATION RATIO: 0.288486
READ DURATION: 648, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.512658
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 640, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.725624
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 640, LAST WRITE DURATION: 2175, R/W DURATION RATIO: 0.294253
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 648, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.01887
READ DURATION: 646, LAST WRITE DURATION: 1144, R/W DURATION RATIO: 0.564685
READ DURATION: 640, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.725624
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 2035, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 1.60997
READ DURATION: 680, LAST WRITE DURATION: 644, R/W DURATION RATIO: 1.0559
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 648, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.512658
READ DURATION: 646, LAST WRITE DURATION: 500, R/W DURATION RATIO: 1.292
READ DURATION: 640, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.725624
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 682, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 0.248996
READ DURATION: 680, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.08626
READ DURATION: 646, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.509464
READ DURATION: 640, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.508744
READ DURATION: 672, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.0566
READ DURATION: 640, LAST WRITE DURATION: 986, R/W DURATION RATIO: 0.649087
READ DURATION: 648, LAST WRITE DURATION: 892, R/W DURATION RATIO: 0.726457
READ DURATION: 682, LAST WRITE DURATION: 2739, R/W DURATION RATIO: 0.248996
READ DURATION: 680, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.08626
READ DURATION: 646, LAST WRITE DURATION: 1236, R/W DURATION RATIO: 0.522654
READ DURATION: 640, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.508744
READ DURATION: 688, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.08176
READ DURATION: 648, LAST WRITE DURATION: 978, R/W DURATION RATIO: 0.662577
READ DURATION: 2116, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 1.67405
READ DURATION: 646, LAST WRITE DURATION: 644, R/W DURATION RATIO: 1.00311
READ DURATION: 640, LAST WRITE DURATION: 602, R/W DURATION RATIO: 1.06312
READ DURATION: 648, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.511041
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 688, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.09904
READ DURATION: 646, LAST WRITE DURATION: 978, R/W DURATION RATIO: 0.660532
READ DURATION: 2099, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 1.66852
READ DURATION: 654, LAST WRITE DURATION: 796, R/W DURATION RATIO: 0.821608
READ DURATION: 640, LAST WRITE DURATION: 442, R/W DURATION RATIO: 1.44796
READ DURATION: 648, LAST WRITE DURATION: 892, R/W DURATION RATIO: 0.726457
READ DURATION: 646, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 0.511076
READ DURATION: 688, LAST WRITE DURATION: 626, R/W DURATION RATIO: 1.09904
READ DURATION: 646, LAST WRITE DURATION: 978, R/W DURATION RATIO: 0.660532
READ DURATION: 2043, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 1.62401
READ DURATION: 646, LAST WRITE DURATION: 796, R/W DURATION RATIO: 0.811558
READ DURATION: 640, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.725624
READ DURATION: 648, LAST WRITE DURATION: 1274, R/W DURATION RATIO: 0.508634
READ DURATION: 640, LAST WRITE DURATION: 888, R/W DURATION RATIO: 0.720721
READ DURATION: 688, LAST WRITE DURATION: 636, R/W DURATION RATIO: 1.08176
READ DURATION: 648, LAST WRITE DURATION: 978, R/W DURATION RATIO: 0.662577
READ DURATION: 2141, LAST WRITE DURATION: 1264, R/W DURATION RATIO: 1.69383
READ DURATION: 646, LAST WRITE DURATION: 778, R/W DURATION RATIO: 0.830334
READ DURATION: 680, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.770975
READ DURATION: 640, LAST WRITE DURATION: 1268, R/W DURATION RATIO: 0.504732
READ DURATION: 646, LAST WRITE DURATION: 1044, R/W DURATION RATIO: 0.618774
READ DURATION: 674, LAST WRITE DURATION: 396, R/W DURATION RATIO: 1.70202
READ DURATION: 680, LAST WRITE DURATION: 1240, R/W DURATION RATIO: 0.548387
READ DURATION: 682, LAST WRITE DURATION: 2743, R/W DURATION RATIO: 0.248633
READ DURATION: 646, LAST WRITE DURATION: 778, R/W DURATION RATIO: 0.830334
READ DURATION: 646, LAST WRITE DURATION: 882, R/W DURATION RATIO: 0.732426
READ DURATION: 640, LAST WRITE DURATION: 1258, R/W DURATION RATIO: 0.508744
READ DURATION: 646, LAST WRITE DURATION: 1044, R/W DURATION RATIO: 0.618774
