[Ramulator::ReadWriteTrace] [info] Loading trace file /media/fann/T9/MEM_INTENSIVE_SPEC_GAP/cc_road_sampled.txt ...
[Ramulator::ReadWriteTrace] [info] Loaded 1000000 instructions.
READ DURATION: 412, READ INSTS: 45, LAST WRITE DURATION: 220, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.87273
READ DURATION: 379, READ INSTS: 42, LAST WRITE DURATION: 286, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.32517
READ DURATION: 424, READ INSTS: 48, LAST WRITE DURATION: 315, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34603
READ DURATION: 416, READ INSTS: 48, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55224
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.66667
READ DURATION: 420, READ INSTS: 46, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.72131
READ DURATION: 417, READ INSTS: 46, LAST WRITE DURATION: 285, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46316
READ DURATION: 470, READ INSTS: 53, LAST WRITE DURATION: 229, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.0524
READ DURATION: 446, READ INSTS: 50, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.70229
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.61905
READ DURATION: 1777, READ INSTS: 42, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.25704
READ DURATION: 434, READ INSTS: 50, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37342
READ DURATION: 452, READ INSTS: 51, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.98246
READ DURATION: 361, READ INSTS: 40, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.34701
READ DURATION: 453, READ INSTS: 51, LAST WRITE DURATION: 334, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.35629
READ DURATION: 415, READ INSTS: 46, LAST WRITE DURATION: 225, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.84444
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 297, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37374
READ DURATION: 388, READ INSTS: 44, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.3662
READ DURATION: 324, READ INSTS: 35, LAST WRITE DURATION: 302, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.07285
READ DURATION: 407, READ INSTS: 46, LAST WRITE DURATION: 371, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.09704
READ DURATION: 449, READ INSTS: 51, LAST WRITE DURATION: 229, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.9607
READ DURATION: 408, READ INSTS: 46, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.47826
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46479
READ DURATION: 435, READ INSTS: 49, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.57609
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 253, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.73913
READ DURATION: 360, READ INSTS: 39, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38462
READ DURATION: 1769, READ INSTS: 41, LAST WRITE DURATION: 340, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.20294
READ DURATION: 395, READ INSTS: 44, LAST WRITE DURATION: 324, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.21914
READ DURATION: 474, READ INSTS: 54, LAST WRITE DURATION: 299, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.58528
READ DURATION: 381, READ INSTS: 42, LAST WRITE DURATION: 218, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.74771
READ DURATION: 376, READ INSTS: 42, LAST WRITE DURATION: 315, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.19365
READ DURATION: 446, READ INSTS: 51, LAST WRITE DURATION: 314, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42038
READ DURATION: 428, READ INSTS: 48, LAST WRITE DURATION: 216, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.98148
READ DURATION: 405, READ INSTS: 45, LAST WRITE DURATION: 273, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.48352
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.56849
READ DURATION: 409, READ INSTS: 46, LAST WRITE DURATION: 226, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.80973
READ DURATION: 429, READ INSTS: 48, LAST WRITE DURATION: 293, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.46416
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 269, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.7026
READ DURATION: 435, READ INSTS: 49, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.84322
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.76154
READ DURATION: 427, READ INSTS: 48, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.80932
READ DURATION: 410, READ INSTS: 46, LAST WRITE DURATION: 270, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.51852
READ DURATION: 1756, READ INSTS: 41, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 6.1831
READ DURATION: 392, READ INSTS: 45, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.24051
READ DURATION: 462, READ INSTS: 53, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.54
READ DURATION: 470, READ INSTS: 47, LAST WRITE DURATION: 247, LAST WRITE INSTS: 23, R/W DURATION RATIO: 1.90283
READ DURATION: 374, READ INSTS: 42, LAST WRITE DURATION: 272, LAST WRITE INSTS: 30, R/W DURATION RATIO: 1.375
READ DURATION: 393, READ INSTS: 44, LAST WRITE DURATION: 372, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.05645
READ DURATION: 418, READ INSTS: 47, LAST WRITE DURATION: 305, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.37049
READ DURATION: 376, READ INSTS: 43, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36232
READ DURATION: 450, READ INSTS: 51, LAST WRITE DURATION: 310, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45161
READ DURATION: 451, READ INSTS: 51, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.84836
READ DURATION: 448, READ INSTS: 51, LAST WRITE DURATION: 233, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.92275
READ DURATION: 448, READ INSTS: 50, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.77778
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 311, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.28617
READ DURATION: 450, READ INSTS: 53, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.5411
READ DURATION: 377, READ INSTS: 43, LAST WRITE DURATION: 232, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.625
READ DURATION: 416, READ INSTS: 48, LAST WRITE DURATION: 316, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.31646
READ DURATION: 1896, READ INSTS: 50, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 7.07463
READ DURATION: 467, READ INSTS: 53, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.85317
READ DURATION: 381, READ INSTS: 42, LAST WRITE DURATION: 228, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.67105
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 317, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.36278
READ DURATION: 392, READ INSTS: 44, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.50769
READ DURATION: 436, READ INSTS: 45, LAST WRITE DURATION: 300, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45333
READ DURATION: 458, READ INSTS: 52, LAST WRITE DURATION: 294, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.55782
READ DURATION: 416, READ INSTS: 47, LAST WRITE DURATION: 236, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.76271
READ DURATION: 453, READ INSTS: 51, LAST WRITE DURATION: 276, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.6413
READ DURATION: 448, READ INSTS: 51, LAST WRITE DURATION: 215, LAST WRITE INSTS: 27, R/W DURATION RATIO: 2.08372
READ DURATION: 375, READ INSTS: 42, LAST WRITE DURATION: 268, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.39925
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 314, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.38217
READ DURATION: 470, READ INSTS: 53, LAST WRITE DURATION: 304, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.54605
READ DURATION: 472, READ INSTS: 53, LAST WRITE DURATION: 218, LAST WRITE INSTS: 28, R/W DURATION RATIO: 2.16514
READ DURATION: 517, READ INSTS: 47, LAST WRITE DURATION: 226, LAST WRITE INSTS: 19, R/W DURATION RATIO: 2.28761
READ DURATION: 449, READ INSTS: 45, LAST WRITE DURATION: 299, LAST WRITE INSTS: 33, R/W DURATION RATIO: 1.50167
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 1724, LAST WRITE INSTS: 29, R/W DURATION RATIO: 0.246305
WAITED CYCLES: 763
READ DURATION: 437, READ INSTS: 49, LAST WRITE DURATION: 292, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.49658
READ DURATION: 352, READ INSTS: 39, LAST WRITE DURATION: 263, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.3384
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 336, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.28571
READ DURATION: 396, READ INSTS: 44, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.52308
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 304, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.42763
READ DURATION: 387, READ INSTS: 43, LAST WRITE DURATION: 260, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.48846
READ DURATION: 377, READ INSTS: 42, LAST WRITE DURATION: 309, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.22006
READ DURATION: 427, READ INSTS: 48, LAST WRITE DURATION: 324, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.3179
READ DURATION: 420, READ INSTS: 47, LAST WRITE DURATION: 269, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.56134
READ DURATION: 441, READ INSTS: 49, LAST WRITE DURATION: 280, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.575
READ DURATION: 368, READ INSTS: 41, LAST WRITE DURATION: 299, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.23077
READ DURATION: 432, READ INSTS: 49, LAST WRITE DURATION: 326, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.32515
READ DURATION: 434, READ INSTS: 49, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.65649
READ DURATION: 363, READ INSTS: 39, LAST WRITE DURATION: 262, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.3855
READ DURATION: 1799, READ INSTS: 44, LAST WRITE DURATION: 336, LAST WRITE INSTS: 27, R/W DURATION RATIO: 5.35417
READ DURATION: 400, READ INSTS: 45, LAST WRITE DURATION: 284, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.40845
READ DURATION: 442, READ INSTS: 50, LAST WRITE DURATION: 308, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.43506
READ DURATION: 440, READ INSTS: 50, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.74603
READ DURATION: 453, READ INSTS: 50, LAST WRITE DURATION: 252, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.79762
READ DURATION: 457, READ INSTS: 51, LAST WRITE DURATION: 314, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.45541
READ DURATION: 447, READ INSTS: 50, LAST WRITE DURATION: 244, LAST WRITE INSTS: 27, R/W DURATION RATIO: 1.83197
READ DURATION: 428, READ INSTS: 47, LAST WRITE DURATION: 295, LAST WRITE INSTS: 26, R/W DURATION RATIO: 1.45085
READ DURATION: 442, READ INSTS: 51, LAST WRITE DURATION: 278, LAST WRITE INSTS: 28, R/W DURATION RATIO: 1.58993
